Work Hours,Job Satisfaction,Overtime,Commute Time,Burnout Score
11.70921844644052,2,4,79.13078962198995,0.7096830609045769
11.64372662221736,3,1,51.81661209430945,0.44196971235796106
7.567533266935893,2,1,49.23644662471945,0.4021381158734501
7.408035402530178,1,0,45.52387178450239,0.3921964658344498
8.886431904046658,2,4,11.535102207858179,0.25249407718139427
8.33851649237973,4,4,36.40371386570045,0.366884624823011
6.472310744031771,2,3,84.7269737565637,0.6455632525239605
5.635238725850227,5,1,32.29437031656124,0.22787758819239717
10.981617140197452,5,1,115.15105771310807,0.7732814475892984
12.680566901074503,3,2,45.33561886912938,0.4595016514044796
7.978555990457417,2,2,113.67682790843546,0.8484376073773244
12.445493985350703,3,0,84.47240004414185,0.6515645028499121
4.093316198270933,4,1,61.16678059242782,0.39371284442186877
6.013121078224333,5,3,113.11316521903866,0.7534751863566189
12.670723185801037,1,4,56.08648025375105,0.6008411081776782
11.22143235455906,2,0,61.79153944709793,0.49276953675041374
4.091970516166296,4,4,10.764110281781495,0.15611484733390726
9.230654247691193,3,1,66.28056161466034,0.5015358146457857
5.448948720912231,3,2,15.80514422476261,0.17470008167409057
10.522916485919396,4,3,117.65649573396854,0.8628227804098019
4.28782676313339,1,3,88.59546125739692,0.6723698062471907
4.232719357358259,1,1,50.61290903233511,0.3841754103657076
13.44765729882428,5,1,29.6358494960475,0.30172741267060355
6.149403785907568,3,0,9.4005861314408,0.11971342559772824
5.8513292883861965,3,2,67.24184092203882,0.49463385576534424
9.05852692951829,2,2,94.57917457628477,0.7230626517732135
12.870864242651173,5,1,92.6721068205007,0.6773459740488241
6.129641615089107,1,0,58.10213979871162,0.4258016855373888
9.567628930139298,1,3,48.796383226196454,0.4794982867378712
11.948095487499295,1,1,76.06197824823887,0.6272325998039949
5.388271726494102,1,4,48.964855392337995,0.47625888283353324
5.504168911035282,4,4,47.37687394539073,0.41188904655511505
11.951861947687037,3,0,111.78532885278243,0.8149585676599064
5.206358711006008,3,4,8.455281320034995,0.18669272263851847
5.006374785235334,4,0,17.24251502210553,0.0959361384624796
8.345959608587117,1,1,102.94670222954879,0.7331982194929999
7.253303307632644,5,2,113.02867047125042,0.749192418245835
7.287516102875082,1,4,8.038931327501713,0.23881169984715528
4.657086394283524,5,0,20.974405805418957,0.11371537640927537
10.635017691080558,5,2,96.87139791915006,0.6708796370546831
12.998333456872725,5,3,105.37382363828416,0.797754657962182
13.461154621336327,4,4,2.9636757223333543,0.2346489911481918
13.084505613336283,2,4,35.708485972897854,0.4714160574796594
12.17443561738441,3,0,79.64812328327261,0.5960244433089139
13.559188289553193,5,2,69.23509801451749,0.5563708257743359
9.05888678884466,1,4,7.9686424152596835,0.24591652654937407
8.524395161326934,5,4,65.33535985790023,0.5567437978277432
10.335297107608946,3,2,83.29579847714842,0.6473886156626333
12.017280830697919,3,0,11.406784419907732,0.18926882980927298
8.148195023376651,3,1,24.62245714857684,0.2545746950201207
4.236385860463364,4,4,52.89059321295814,0.3993798009330782
13.36154774160781,5,1,118.71359341276619,0.846686949867631
13.109271844938425,3,2,46.017734709005104,0.44516310753086785
10.425651995351915,2,3,78.43877716867445,0.663939000290158
12.036035354415352,1,1,33.05360157486109,0.37030863070988274
6.972378077086172,4,1,73.16498346441118,0.5081964669268932
8.712871673981645,4,2,37.87843523787888,0.3532286871518549
9.2439026932758,1,0,82.49242331290408,0.6104259982226955
7.046791390980408,5,4,34.74992456048725,0.3379922623027783
10.118528947223794,3,4,116.07937336241636,0.8875189194214501
10.638045276218051,2,4,102.40157971304686,0.8294584289717444
4.813487806418998,5,0,47.966346116931305,0.2886765030641176
5.6703394609207525,3,4,25.3449910305542,0.29067754796256945
10.967371653641507,2,4,77.20436700837126,0.687753357905039
6.769044873778089,3,4,80.90635589368763,0.6286575467166344
11.975591006371882,5,1,1.5612256111047262,0.11917593338227195
8.505441353100935,5,3,113.19721342489797,0.8019538412362252
10.718927435987284,5,3,48.542342934988206,0.42509763613815393
5.814354350897974,5,1,56.30129953113261,0.3652802088613741
4.635583502860237,5,3,14.009748332255466,0.12489022745460802
10.958991181688024,3,3,72.53867787101514,0.6227784643713093
11.582631959290225,1,2,0.6418786433067414,0.18324567395717065
12.148251137465122,5,1,49.615892005219216,0.40846109042336265
7.975943979627942,2,1,36.31684087641774,0.3308754996110062
5.622334057824793,1,1,27.33340099413617,0.27137921075472127
5.37109705728999,1,2,12.955493773300265,0.19171918372610164
12.093611554785136,3,4,47.817451453105726,0.5070231776854524
12.601223971892045,1,0,78.27168071325242,0.6191059103454303
9.819714019143987,3,2,3.6989542439244305,0.1657467854780937
4.622731058818856,1,3,106.20183894567103,0.7590061724014668
8.433800143791878,4,2,56.610757126904915,0.44873779500398275
12.941908746641182,4,0,75.4686173908338,0.5714882179556732
5.183361909233874,2,1,111.33497752503786,0.7348269509082533
12.289154741506774,3,1,49.07126829080064,0.43786702702190977
5.170670164276059,5,2,56.85279510173075,0.37570795689088354
6.71949726128631,4,1,53.29356062104877,0.40201904027854507
9.6044063098044,5,2,101.42706697928878,0.69644275781721
11.399041207669303,1,2,48.45732062969991,0.5080384800987828
4.563032756818373,5,0,23.295452453516667,0.13638793348752126
7.584657285442726,5,2,64.01762504937395,0.4610718769611513
12.884036723086812,5,2,98.89133885812491,0.7277208870532613
9.597556836383825,2,1,44.57560072013658,0.38801331635807773
4.650515929852795,2,0,91.32071795394664,0.5888013305386067
13.841103190364977,3,3,52.81449251819234,0.5277668451826172
4.401091914124825,5,4,3.8393352173189665,0.11814157562323174
13.954375161913099,4,4,96.4931095273358,0.7937920361155182
5.1816482762165625,5,1,4.53414079148156,0.06564868971203625
13.730105547524456,1,3,119.13985580183704,0.9893536008924874
11.513750860290457,2,4,114.71025599544531,0.9096720935810869
7.458830569529567,3,1,8.685167183294698,0.13687291341712096
13.29529144247826,3,1,104.25613149813843,0.7926839645397948
4.980825807842446,4,2,70.53544860796467,0.4869456037844373
9.716126894698998,5,0,45.979736227095096,0.3188349787266242
4.12607519975759,4,3,70.06299207696185,0.47726751928807853
8.626756050653935,3,2,36.13908237425344,0.3523317825578799
13.758520794625346,3,2,25.624497346074165,0.3414776916133461
5.608080514174986,1,0,26.832305798840533,0.25623850610177323
12.259782127080818,2,3,39.06040057513625,0.4418991027141448
7.8062329347658,4,3,40.2010283949235,0.3582166396971875
11.90509794274885,1,3,111.83329675852465,0.8984336777050712
6.336077510499099,5,3,107.3714384414994,0.747974518602637
10.764679372263622,2,0,77.14000689788855,0.5860238124067558
8.951465270139742,4,4,77.0733796208538,0.6373174301167797
11.767105569551813,3,0,76.2188386636722,0.5680472839426751
13.14298806560499,3,1,30.85153072741341,0.3516332895604812
12.972157579533267,1,0,98.84933542947596,0.7454298208717248
8.513870243296754,1,3,97.21681088945535,0.7769214245597937
8.277731337358624,2,4,1.4135851543970412,0.19886972120342716
8.44043749202203,5,3,77.25247297214936,0.5810631804224495
10.275580800840634,4,3,45.2172753329055,0.42408931108281855
8.309852205132962,2,1,75.21405804622135,0.5696396107283936
4.694238427460934,4,1,15.232326920901166,0.12588766011460345
10.499639307777652,5,1,63.218059926049605,0.45718685639561824
10.079050927934446,2,4,42.41729701540545,0.4627419382197214
9.683086033354716,5,0,103.42125879537959,0.6790098313620514
8.09334006315043,3,4,82.57411910476203,0.6666132710555175
11.83653012741143,1,1,15.252313652488848,0.22382344027985196
13.50061967050805,5,3,15.450532484166658,0.26121882808441116
12.172977699624937,4,1,54.67929858637103,0.4474675112863578
8.029801787651614,1,1,7.907059803836725,0.1633210784184129
10.94150573509831,2,3,111.34807558344325,0.8651067495662699
6.401456187781931,4,2,29.369409556431272,0.24934880944727084
7.062536207866117,3,1,1.280415240739532,0.08339540352732727
10.637896861755891,4,2,80.9030539938001,0.6172466996148989
7.865405068230279,1,1,8.90962311966549,0.17744653772579366
6.7480603554813605,4,0,79.28728717309818,0.5217042471139333
8.103968269896615,2,0,15.729583404564371,0.17848560635619337
5.069806388269584,3,0,33.27100996190234,0.19863560127460686
5.906877206636666,3,2,48.3342640855794,0.40197950844630254
11.533781852589417,1,4,56.49797032390778,0.5689542155691985
6.024805601652374,1,3,118.3030128493125,0.8478876078478655
7.113076991560036,5,0,115.23196301904798,0.7294218246580088
4.936747678280925,2,2,57.253178123271134,0.4256938075556994
10.92161341694132,2,0,25.936297477310486,0.2735569993795539
8.68767965464506,1,0,12.46072633331131,0.18479248562679046
4.966764496467196,3,3,64.10644919174968,0.4708389886782912
10.109809888509917,5,1,44.36853730472265,0.35854173411702517
8.760504021990997,5,4,47.674955153508684,0.4264653732801872
10.62522284353982,1,3,67.21391796112181,0.6210789769864171
10.649849034759953,4,2,34.739743814366356,0.32776053490288815
9.771998867345507,1,4,86.98450242958566,0.7494919296448775
5.270605126518848,4,2,28.267912151340152,0.228776187447261
4.2924728303455915,5,3,63.585075062184735,0.4401132217317563
5.280458389577724,3,4,86.44000429991917,0.6588177538102756
13.456981470002823,3,1,8.383430482159401,0.2235627104956736
10.96029796674973,1,2,6.5693978711514145,0.22176125260649082
8.592398775969581,1,3,56.43888575246477,0.5272686256002678
7.951377432643186,5,4,98.15817252926465,0.7118732342873361
6.686773593849461,2,3,78.09935405871937,0.6291718820153254
4.834640849893833,3,3,99.25897781131481,0.6810255821572039
4.367213625008212,2,0,41.071871134769545,0.28782063331226665
4.727630063641936,2,0,84.3155491725499,0.5635760465703459
9.950779307002549,5,3,25.54201032460289,0.2757876069714165
5.140957848879333,5,3,92.64381431668258,0.6299391370798554
11.764129607419969,4,1,20.730878193730476,0.24287956166011396
9.495288823237356,1,0,27.4404901661524,0.29545539044727726
11.689874151805105,5,0,96.31874929826638,0.6307683304124625
10.075448519014383,3,3,70.2785202514559,0.5801547591723012
9.209579772720422,1,3,45.157418034599715,0.4394428072592866
4.652045912604921,1,2,18.56218178218334,0.22938105644963833
11.97426021606928,3,2,104.51611198350511,0.7695927246653079
7.838912213732114,4,1,58.18304876593243,0.42692906519239443
9.353101314525917,4,0,8.357504129791877,0.12038273756789977
5.334799724159438,4,3,0.04923473270098455,0.10019031802195079
10.000205481193037,5,3,65.87190293992052,0.5224432582859456
4.801800140819035,1,2,1.5307775648916655,0.119733002827523
13.836789252634135,5,1,85.22079199081928,0.649363411416121
4.1800655560045445,3,3,46.303133620333085,0.36786698339694024
6.697496115169896,1,1,31.501032511985294,0.29523391470914073
4.613496271106682,5,4,70.85113237294696,0.5148666974365345
13.06437453344411,4,4,64.96024592415208,0.5969409411555662
7.985047343973735,5,4,47.14068917776829,0.40661382602796264
5.3401522845064076,2,4,66.80511078634247,0.5442538422467835
5.483432009620889,5,2,16.90423247410336,0.14737793133489538
11.247667715287614,2,0,97.27246179121933,0.7044080970141884
12.1707207094928,1,4,62.20795519596782,0.6259694465622183
6.999191115069847,3,0,23.577918288350233,0.19669981384910773
7.962420189026588,5,3,108.14131478608267,0.7443262489648412
9.139894891598107,1,3,82.71351854710045,0.6847717904003201
10.58693631618945,3,1,102.71102275095573,0.7332841647176798
11.13244787222995,2,1,4.360889797949095,0.1739972044244646
8.26181302235973,5,4,0.09474133118625438,0.13096140589520716
12.57179256998753,1,2,34.0153379116895,0.42695279712121514
10.949818861265426,1,4,51.46649176202527,0.5292425265695523
11.435939161765598,2,1,15.185437343565269,0.22871829433438556
13.900538501042632,1,3,37.912298686276415,0.47008005231453875
5.065930303079908,5,0,52.640603616365865,0.3194487756470204
13.06472110964547,1,2,38.485459798115265,0.4331216589859696
5.119196193977279,5,1,40.46424422027433,0.28114907515999843
7.2467592689005995,2,2,2.154943650018115,0.14037483328031866
7.403871042545057,3,0,102.3807574376067,0.6696940657272099
6.581334327011275,1,3,119.0510624434584,0.8659484889169901
12.065611478614498,2,4,70.24505073491476,0.6420923361848058
8.374749220237291,1,3,10.295314187938738,0.24026982723897
10.601973767177313,2,1,109.13323968439573,0.7998137011500445
6.040356346288989,3,4,5.754927892438517,0.18612024440452343
13.092202058615602,3,4,48.96241095420973,0.5396216033794758
7.746126146264713,1,1,60.36871203259309,0.4759246236131267
6.316717013834434,2,3,21.460928220935923,0.2800170776443383
6.859067892391601,2,0,47.62672717068475,0.3455722895840588
4.516817211686077,2,3,117.02934423407503,0.8152305769764523
7.969815170742834,4,1,0.8145808828307732,0.07926811221397867
9.264026609361132,2,2,45.968324367180806,0.41924165856756274
9.32420682275217,3,0,16.35006781103734,0.1571855053240341
6.212094418196022,4,1,26.949885918468127,0.20356299581497478
6.886937367706999,2,2,50.50758345110712,0.4364979748279003
11.29173487549448,4,3,99.81423602221912,0.7621356720125378
5.205584164036902,3,1,39.96091596626931,0.29921344927813437
7.72688517012314,3,1,8.667521792697341,0.15489981336344766
10.95974206093698,1,3,74.29456800560355,0.6585506884354341
7.302150648714975,3,2,1.1446744830653932,0.11147154309857263
13.06354385094736,2,0,52.32563689422949,0.45958741127375996
8.094116521912404,5,3,107.60958598892935,0.7638906861973052
6.785903390319586,3,4,105.53552322142708,0.7834358422224039
5.743664290049915,5,3,42.663575658240916,0.350779830784336
6.078862551460273,3,2,46.845173525634465,0.3766898459800773
8.876670686212645,2,0,52.47379778935411,0.4080107174051022
10.364302495436366,4,3,42.53087903848634,0.42322715395995886
4.976721140063839,1,1,114.62101925737589,0.7606466134190049
4.311831350612847,1,3,8.708975765365295,0.17712158954886162
5.100519245276768,4,2,49.27184366859199,0.36823801815414475
11.33614380561402,3,2,2.638382644718833,0.17481617306206648
4.309557909193435,2,4,55.48337366972871,0.4609806079094493
8.401524937396013,1,0,38.822953648444546,0.34892271368434663
7.842067129858002,1,0,46.7119676170858,0.39526956691874443
8.875711936733843,3,3,2.1638411790276013,0.17591730822639676
11.850165438370569,2,2,22.723305095023534,0.3033163368946086
9.877693608621982,1,4,61.66510017338803,0.5876823544598887
7.797857801792298,1,0,59.744301661718296,0.468831510883473
5.0717201133977605,1,2,62.19887076477881,0.49999240528831046
5.844762531336394,4,4,27.78995895467993,0.2691800595432484
6.582443882989583,2,1,24.167892335266487,0.2503025359166159
5.218860933369475,3,0,28.138080813980395,0.1956999051583314
12.302198645669916,2,3,58.230672497668934,0.5802539492519951
10.939484444671,1,1,32.96460393685724,0.3765611795225928
11.282163486118595,5,3,27.98250653059396,0.30486853029859085
6.631125699108429,5,0,76.57112709557428,0.478390479215194
12.37013328363672,3,3,63.33745299547449,0.5766247994630824
6.713490317738959,3,4,10.394371302563282,0.21104929027662223
9.953850173200438,4,4,75.99227008049867,0.6519860632175053
13.629268752375799,4,2,57.73508301802147,0.5003229396344269
10.882742357802371,1,0,20.558945334524992,0.2855920933612559
10.25891376437009,5,3,107.2919443327391,0.7695214425303941
4.420246751714053,2,4,86.9306808323178,0.6744043114439572
10.341421382957368,3,4,26.754001026930432,0.3420680716065174
12.948273504276488,3,1,84.81643154526061,0.6568334025801097
12.059925497751582,1,4,53.89480967163009,0.5802507923414444
5.626169393448913,4,1,118.11863745768495,0.7113462265496024
10.277080530714178,1,2,51.621109013317586,0.45628614235862314
9.929508514349275,3,0,26.537713213283208,0.26094284365408577
9.072348086883924,5,0,19.670431445633383,0.1669296083605039
4.734967473300126,2,0,5.915959489100393,0.09833433926901176
10.729666223944324,2,1,38.649669037951895,0.38311046697131035
4.456487455023837,2,4,100.96281255662383,0.75632624599958
12.464522917345182,4,4,59.13376150379469,0.5597146454279555
5.210250004851931,4,2,60.68907580265333,0.447304368709436
10.678046832264066,2,1,27.659380482182506,0.298346120504305
10.209155177674772,5,3,114.49579698852871,0.8312318438741496
11.081720886452816,5,0,44.01024917111281,0.3468300105554497
7.553845686857394,2,1,68.61945254192291,0.515920021604702
10.246635688542638,1,2,98.58932301130055,0.7584440416698645
13.373880664971189,3,1,39.98900886608732,0.41561791643703666
4.673506014687717,3,4,28.448446940901366,0.31992552070553126
7.8929561404197655,5,4,81.43921125922765,0.612402504316816
6.085105143573358,3,1,62.41922676292748,0.4355193413199932
11.508710677914973,5,2,112.12929534854578,0.7882367339873069
10.334008543167258,5,2,3.382960853666659,0.13472521890486178
12.738900775625153,2,3,98.14850121989274,0.7986642956062711
4.633749704727677,2,4,103.11899412845712,0.7686124265775138
11.615106317174723,3,1,0.8515838993864611,0.11655671560826161
12.226005606596583,2,3,57.25756511868592,0.5582469363922701
12.159469389686173,5,2,89.22531235647536,0.6623676733888808
12.681422543775053,2,0,32.987478990850526,0.3256164676819099
7.233715621155207,3,3,78.5929325480786,0.6086744161277069
11.319939418114052,5,1,7.999179578796731,0.11693152209289297
5.470734809290379,5,4,28.395975776401063,0.2669183789467417
5.501690008170416,3,1,3.500480228888936,0.09089970438985927
4.978341606510015,2,0,109.08067066028437,0.7236350797080014
5.738952492194873,2,0,52.85214847872553,0.38512880524979515
4.224693083201174,2,3,30.722540767381567,0.3165195426564833
11.407686177542045,4,3,96.61120521594314,0.7446317066520338
12.448753109694545,2,2,38.4071477020299,0.41256653540593896
12.101133946791808,1,1,38.02956165822532,0.4141444303715869
6.886305532402558,3,1,112.52455384552412,0.7456048269541932
9.57783417370025,4,0,14.432515575432824,0.15536782637354096
4.154566165288674,4,3,117.01046036492176,0.768300497167779
7.031283559453286,2,1,35.814079337731265,0.31825304078171335
4.737965647353988,5,0,41.47442026809474,0.24284367631096954
11.61027902502028,3,4,119.60199335216157,0.9142240492403766
12.715368061523762,2,2,110.67693305803017,0.8502377154257704
9.177116433847115,4,4,102.5482396839169,0.7753759349947259
12.179670241190621,2,4,37.404398579137435,0.47070786900143696
10.692002629380784,5,0,113.72793648075664,0.7433050582625642
6.944488920695857,5,0,76.33267615723423,0.48243287280814173
9.73437888123286,4,1,57.02050392271539,0.44641314471173904
5.405529675783608,3,2,80.11220562998821,0.5812343114577683
4.271674212255598,4,0,103.3478672712463,0.6062396364222266
8.389714207056361,5,0,61.38307689713916,0.4158028353921292
7.9718352961845484,1,1,65.2087022637917,0.5452635679670257
11.562136139501769,5,1,36.41438597395275,0.32080282855788533
5.834045098534338,5,1,106.59266358138072,0.6608585959200121
5.812330661656602,2,0,63.83195730633497,0.44152654668563823
6.60286857566003,1,0,79.69508871400205,0.5577006899223745
11.709122037458219,2,2,15.573955886713353,0.27022192101647097
11.932613504382545,5,0,33.24305386435492,0.26271093476416196
9.180787662388154,4,4,117.35921084858815,0.8454722136489307
9.45616789315935,3,2,111.80777097045896,0.8131359514691098
11.30650510239246,1,4,84.42340082178364,0.7430634066823332
13.246936182785628,1,3,55.12152122073873,0.5814619264179164
8.954913162061985,1,3,39.23305203056339,0.4344502091567572
5.308736607183498,4,0,59.06594199449602,0.3668910694692876
12.824163684073387,4,4,51.0002896947837,0.5134848998152323
12.70578425046007,3,4,41.73241171253253,0.46763459717261546
9.552008115994623,5,1,108.3928346686697,0.7146221034968583
11.482596903836583,5,0,15.908889298137883,0.1535673687967048
13.556514982297534,5,1,31.52319718560062,0.3395057974689011
12.735786241067773,1,1,104.02262556324793,0.808260876632556
8.470555438064254,2,0,82.98066549763134,0.6010968880564846
7.609738969400268,5,0,34.229321076811985,0.20542792874788046
13.72005329631537,1,1,81.54622038872208,0.6968578695252493
4.1822182565154975,4,0,46.028086920875054,0.2841713898825603
4.721984089791759,1,3,6.639886459601532,0.18025347293302996
7.456672833238632,1,2,108.97004244718254,0.8108685926591146
5.397723766262895,4,3,19.548318537287287,0.21725157478915652
8.394049896944521,5,0,62.05450657359965,0.4144925169072977
6.799790936602841,2,3,95.35954708774668,0.7117330215566176
10.005943333606172,1,0,8.278801045255136,0.19142275527320138
9.18790621743366,4,3,16.197418328597053,0.224677544356263
4.3668320289059785,1,1,92.39683418479211,0.6415910349931422
4.4600264202175275,5,0,75.35504824114894,0.4642627625237047
12.178342161750216,3,0,11.490503839602919,0.21093866393080155
12.923024981396523,5,2,25.18714107659966,0.30842653139235365
5.538959063398551,2,2,72.38665627895564,0.5430823821761828
13.12363345616691,4,2,65.95467613272419,0.5638682685443149
10.366696821672074,4,4,50.21393966105497,0.4658868707568418
11.602278598896866,1,3,5.528300361056111,0.24692903872200392
7.152903378306103,1,4,79.65499487297329,0.6688523165104883
7.39450192542806,4,4,24.05628573196308,0.27760599629594707
11.869033862552952,3,3,74.1233503426309,0.6066941264654039
5.0802575413069135,5,1,10.06484862624145,0.09034703722838282
6.238176148226231,4,3,80.08213956604752,0.5801108103726154
7.748705795237041,5,1,56.48471367791249,0.3936984716088565
9.923503285933622,4,4,54.86765035434532,0.4951409263839513
13.640288471655138,2,0,57.18815322960222,0.507274722501578
12.216368977104716,4,1,21.297820198921414,0.273983327844193
13.949078226464353,5,3,106.7624895085998,0.8247958796310869
11.734731256866006,2,4,47.373038012601945,0.511120347146368
6.821870746932001,5,2,50.92668216870125,0.36875770227349286
10.178472402012138,3,0,108.70192679991669,0.7735003537828605
13.644766539008117,1,2,12.731045993754249,0.31455776093251864
11.284906771616132,4,4,20.48129223626804,0.2912358691384374
10.169269183757422,5,2,30.79940278750973,0.3218095335429918
11.979141596158941,4,1,119.5215340058698,0.8267843929845925
9.912754357449293,1,3,78.50829359343815,0.6563164612012745
5.104741131313947,5,2,8.901143471317464,0.09076624452557772
9.113423988609378,3,4,115.39337307053361,0.8822458009600329
8.32497878330132,3,1,107.73549676704312,0.7433304251863859
9.59640331308218,5,3,117.10450353402439,0.8348746751047269
10.364104112637804,4,3,64.89924767658476,0.5590530016417369
7.243337531153756,2,1,7.62428669087023,0.13856099949448458
11.555511385430487,2,2,83.94334444830864,0.6768305886489107
9.887315221313198,1,3,34.399269754442756,0.4077260052863696
4.057586604981216,4,4,43.64706253628211,0.3595163275095335
6.106621890056665,1,4,106.53811684029829,0.834680745542373
8.323348010426018,1,4,55.606921056557546,0.5396170284020138
5.79683108870242,3,2,18.059459768710266,0.20514460082737215
5.748814371759594,2,2,62.272483711770825,0.47649842858437613
10.924928266692254,4,0,1.1640425907650664,0.09504256074797525
12.633336495718252,4,1,101.01704508345827,0.7507280245148427
8.715761885501584,4,2,40.62648329244616,0.3464218935738215
4.055221171236024,5,3,89.87988208859483,0.5923723825247766
13.5650139829948,4,1,24.72885359246103,0.2994307375581637
7.112174950633936,3,2,71.31980807119149,0.5446308703386853
10.957486889846171,4,1,92.01220276060029,0.6727677777438444
12.514249577450958,4,1,112.33506858481616,0.8223608265450062
13.33875017527905,5,1,76.92072687848415,0.5703361521988785
13.811861780274235,2,2,71.15816973065927,0.6414649099039127
13.368224620330919,4,2,47.76658088147252,0.45729868209941993
4.939007157894184,4,4,56.215348450450385,0.4621399388138909
12.955232284962005,4,1,77.89847577970473,0.6311094735913936
9.334610919763215,4,2,72.72165983232975,0.544048231171329
10.229665835634828,5,1,12.55927606894755,0.14510626406742586
8.652056122837182,5,0,77.38272521156722,0.5434306689383676
10.508773690471942,2,0,44.832679144087095,0.3883083764309664
11.036859774607958,3,0,51.82124307744356,0.4072458092610375
9.02720390092479,2,1,9.509952735591458,0.1769605561263367
13.343670147690148,3,3,22.69664355920881,0.3392185552161142
5.138383934766014,3,4,41.16528069516122,0.3634142372578861
11.315895217553319,1,2,104.29188824696742,0.8084770003617144
10.15985450260179,3,3,91.2845767252674,0.7209886995143545
9.801723692273322,4,3,62.93236150292992,0.5252597176838587
4.514787512499893,2,4,41.47524444433907,0.3991059592143745
6.0201566840249,3,0,49.109948854247676,0.3435890062497799
7.079299415911909,1,0,18.037274698076253,0.19445950428366202
9.07610378684455,3,0,17.69447009113619,0.1903031182298736
4.547616388220313,5,4,113.28495339371129,0.7638328285053904
13.595766443210334,1,2,47.770461388347705,0.5020873126440824
7.601364074715191,2,4,34.57825629328837,0.4036725600973571
4.581637955054758,3,2,84.32859591475042,0.5869283053937364
4.5182353682242695,2,3,36.27320405957382,0.35599111392528776
12.049067768414385,4,1,54.500096420131655,0.4390607511616129
8.874311982495136,1,2,77.37080719081115,0.6288337139806296
12.926717110769749,4,3,37.155817200341495,0.4106723477292754
5.111974823061513,3,3,89.8406610301189,0.6273940259113454
5.425941440819088,3,3,57.947332391831836,0.4782072312058419
10.802277792083533,3,3,35.84065888650596,0.3975987327084087
13.839776479598282,3,2,18.99396608392484,0.3138827856246719
5.8651851039985425,5,3,8.72835141326358,0.12954687486309482
5.642657979309929,5,3,31.83421069032629,0.27663207634217996
10.070940360887807,3,3,97.94734222353603,0.764363510146236
5.996737821583597,1,0,17.33237809860931,0.19255393133915144
11.42706521199981,3,1,23.246046093155744,0.25301301531132064
5.014208284492165,2,4,12.090341275149154,0.21198599255556944
5.368186309189614,2,2,6.765822462387789,0.12202028918535719
11.798453951511435,5,3,41.27755635796442,0.4083719542994074
9.394912923753372,4,3,13.606451466308705,0.22939286500444547
4.601423426007852,1,1,44.87264563245296,0.3687878549051393
8.303058948994627,3,4,96.39654882216402,0.7504724186118799
6.46678864521623,3,4,45.59519427117031,0.3988601782688455
8.951769101112703,5,0,69.23233480138076,0.42843409544409095
11.610239909429989,4,1,33.90490363949323,0.30413276518595284
6.009336886590565,5,2,38.51225259833284,0.2921692176206658
5.1098946921348105,4,4,63.05183979715707,0.49611117490665196
12.707499012725114,3,1,58.854529022374166,0.5026524328989219
10.195893374598407,4,1,21.559114683589442,0.2347300091177057
10.903948286293653,4,4,55.30424823235824,0.522104360611457
4.810462159076479,2,2,90.2891079854411,0.6582426862886129
